FIN.TRANSACTION DATE,FIN.POSTING DATE,FIN.TRANSACTION AMOUNT,MCH.MERCHANT NAME,MCH.CITY NAME,FIN.ORIGINAL CURRENCY AMOUNT,FIN.ORIGINAL ISO CURRENCY CODE SYMBOL,FIN.INET CONVERSION
2017-10-30,2017-10-31,22.46,BUILDER DEPOT - NEW SO,LONDON  N11,22.46,GBP,1.0
2017-02-11,2017-03-11,20.0,TFL OYST PHOTOCARD,0343 222 1234,20.0,GBP,1.0
2017-10-13,2017-10-16,48.75,SAINSBURYS 0124,NEW BARNET,48.75,GBP,1.0
2017-10-16,2017-10-17,22.6,SAINSBURYS 0124,NEW BARNET,22.6,GBP,1.0
2017-10-26,2017-10-27,16.25,SAINSBURYS SACAT 0124,BARNET,16.25,GBP,1.0
2017-10-31,2017-01-11,195.0,PRE-SCHOOL LEARNING AL,LONDON,195.0,GBP,1.0
2017-10-19,2017-10-20,60.08,SPORTSDIRECT 380,08443325380,60.08,GBP,1.0
2017-10-20,2017-10-23,8.11,CO-OP GROUP FOOD,104320,8.11,GBP,1.0
2017-10-21,2017-10-23,7.59,CO-OP GROUP 180240,WOODHOUSE ROA,7.59,GBP,1.0
2017-10-21,2017-10-23,36.4,CINEWORLD WOO CP,0844 815 7747,36.4,GBP,1.0
2017-10-21,2017-10-23,4.3,CINEWORLD WOO CP,0844 815 7747,4.3,GBP,1.0
2017-10-23,2017-10-24,29.9,CINEWORLD WOO CP,0844 815 7747,29.9,GBP,1.0
2017-10-23,2017-10-24,2.65,CINEWORLD WOO CP,0844 815 7747,2.65,GBP,1.0
2017-10-24,2017-10-25,165.0,TEAM SPORT V/T,FARNHAM,165.0,GBP,1.0
2017-10-30,2017-10-31,26.13,KFC - SOUTHGATE,LONDON,26.13,GBP,1.0
2017-10-31,2017-01-11,23.95,CO-OP GROUP FOOD,104320,23.95,GBP,1.0
2017-05-10,2017-06-10,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-10-17,2017-10-18,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2017-10-21,2017-10-23,5.0,POUNDWORLD RETAIL,LEYTON,5.0,GBP,1.0
2017-10-21,2017-10-23,16.0,TESCO STORES-3333,LONDON,16.0,GBP,1.0
2017-10-23,2017-10-24,2.0,ASDA STORES,WALTHAMSTOW,2.0,GBP,1.0
2017-01-11,2017-02-11,3.3,SAINSBURYS SACAT 4572,COLINDALE,3.3,GBP,1.0
2017-05-10,2017-06-10,123.95,ARGOS RETAIL GROUP,INTERNET,123.95,GBP,1.0
2017-05-10,2017-06-10,59.35,CAMPUSLIVING,0161 2954140,59.35,GBP,1.0
2017-05-10,2017-06-10,200.0,STUDENTLIVINGBEDS,0161 2954140,200.0,GBP,1.0
2017-09-10,2017-10-10,94.46,COMPARE THE MAN AND VA,447403843165,94.46,GBP,1.0
2017-10-10,2017-11-10,26.99,ARGOS RETAIL GROUP,INTERNET,26.99,GBP,1.0
2017-10-19,2017-10-20,46.96,ARGOS RETAIL GROUP,INTERNET,46.96,GBP,1.0
2017-02-11,2017-03-11,39.0,PIZZA AMORE,LONDON,39.0,GBP,1.0
2017-02-11,2017-03-11,24.96,MAEME'S PIRI PIRI,LONDON,24.96,GBP,1.0
2017-10-14,2017-10-16,26.52,ASDA SUPERSTORE,S'GATE CIRCUS,26.52,GBP,1.0
2017-10-17,2017-10-18,14.29,AMAZON UK MARKETPLACE,800-279-6620,14.29,GBP,1.0
2017-10-27,2017-10-30,7.0,POUNDLAND LTD 1267,NORTH FINCHLE,7.0,GBP,1.0
2017-10-27,2017-10-30,4.0,TIGER,NORTH FINCHLE,4.0,GBP,1.0
2017-10-27,2017-10-30,57.91,HOMEBASE LTD  588,LONDON  N12,57.91,GBP,1.0
2017-01-11,2017-02-11,3.19,ASDA SUPERSTORE,S'GATE CIRCUS,3.19,GBP,1.0
2017-09-10,2017-10-10,9.99,AMAZON UK MARKETPLACE,800-279-6620,9.99,GBP,1.0
2017-09-10,2017-10-10,15.98,AMAZON UK MARKETPLACE,800-279-6620,15.98,GBP,1.0
2017-09-10,2017-10-10,11.99,AMAZON UK MARKETPLACE,800-279-6620,11.99,GBP,1.0
2017-09-10,2017-11-10,23.96,AMAZON UK MARKETPLACE,800-279-6620,23.96,GBP,1.0
2017-10-16,2017-10-17,8.24,AMAZON UK MARKETPLACE,800-279-6620,8.24,GBP,1.0
2017-10-16,2017-10-17,23.97,AMAZON UK MARKETPLACE,800-279-6620,23.97,GBP,1.0
2017-10-20,2017-10-23,8.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,8.99,GBP,1.0
2017-10-24,2017-10-25,42.9,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,42.9,GBP,1.0
2017-10-31,2017-01-11,79.0,AMAZON PRIME,AMZN.CO.UK/PM,79.0,GBP,1.0
2017-10-16,2017-10-18,51.28,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,51.28,GBP,1.0
2017-10-23,2017-10-24,27.8,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,27.8,GBP,1.0
2017-10-26,2017-10-27,23.98,AMAZON UK MARKETPLACE,800-279-6620,23.98,GBP,1.0
2017-06-10,2017-09-10,96.75,TESCO STORES 6440,LONDON EN8,96.75,GBP,1.0
2017-06-10,2017-09-10,56.01,ASDA SUPERSTORE,S'GATE CIRCUS,56.01,GBP,1.0
2017-09-10,2017-10-10,119.64,TESCO STORES 6440,LONDON EN8,119.64,GBP,1.0
2017-10-13,2017-10-16,9.98,RYMAN 1127,ENFIELD,9.98,GBP,1.0
2017-10-13,2017-10-16,5.0,POUNDLAND LTD,WILLENHALL,5.0,GBP,1.0
2017-10-15,2017-10-16,176.94,WWW.ARGOS.CO.UK,INTERNET,176.94,GBP,1.0
2017-10-16,2017-10-17,8.32,CO-OP GROUP 180222,MAYS LANE,8.32,GBP,1.0
2017-10-16,2017-10-18,136.98,WWW.ARGOS.CO.UK,INTERNET,136.98,GBP,1.0
2017-10-18,2017-10-19,11.43,FIOS CONTINENTAL FOOD,LONDON  N14,11.43,GBP,1.0
2017-10-19,2017-10-20,137.63,TESCO STORES 6440,LONDON EN8,137.63,GBP,1.0
2017-10-19,2017-10-20,9.97,COOPERS OF BARNET,BARNET,9.97,GBP,1.0
2017-10-23,2017-10-24,159.93,TESCO STORES 6440,LONDON EN8,159.93,GBP,1.0
2017-10-23,2017-10-25,74.3,SKY SUBSCRIPTION,08442411653,74.3,GBP,1.0
2017-10-25,2017-10-26,45.63,ASDA SUPERSTORE,S'GATE CIRCUS,45.63,GBP,1.0
2017-10-26,2017-10-27,139.35,TESCO STORES 6440,LONDON EN8,139.35,GBP,1.0
2017-10-27,2017-10-30,-0.4,TESCO STORE 3539,WALTHAM CROSS,-0.4,GBP,1.0
2017-10-30,2017-10-31,154.22,TESCO STORES 6440,LONDON EN8,154.22,GBP,1.0
2017-10-30,2017-10-31,50.4,COSTCO ON-LINE,WATFORD,50.4,GBP,1.0
2017-02-11,2017-03-11,104.14,TESCO STORES 6440,LONDON EN8,104.14,GBP,1.0
2017-03-10,2017-04-10,11.49,AMAZON UK MARKETPLACE,800-279-6620,11.49,GBP,1.0
2017-03-10,2017-04-10,40.05,AMAZON UK MARKETPLACE,800-279-6620,40.05,GBP,1.0
2017-03-10,2017-04-10,11.98,AMAZON UK MARKETPLACE,800-279-6620,11.98,GBP,1.0
2017-04-10,2017-05-10,9.98,AMAZON UK MARKETPLACE,800-279-6620,9.98,GBP,1.0
2017-05-10,2017-06-10,186.0,NETWORK VENTURES LIMIT,LONDON SE13,186.0,GBP,1.0
2017-10-10,2017-11-10,37.5,TESCO STORES 6440,LONDON EN8,37.5,GBP,1.0
2017-10-17,2017-10-18,85.5,TESCO STORES 6440,LONDON EN8,85.5,GBP,1.0
2017-10-19,2017-10-20,27.5,TICKETS 08712200260,INTERNET,27.5,GBP,1.0
2017-10-27,2017-10-30,86.0,TESCO STORES 6440,LONDON EN8,86.0,GBP,1.0
2017-10-31,2017-01-11,19.13,TRAINLINE,LONDON,19.13,GBP,1.0
2017-10-31,2017-01-11,35.98,PIZZA GOGO,RAINHAM,35.98,GBP,1.0
2017-02-11,2017-03-11,186.0,NETWORK VENTURES LIMIT,LONDON SE13,186.0,GBP,1.0
2017-02-11,2017-03-11,154.52,BAKER ROSS LTD,LONDON,154.52,GBP,1.0
2017-10-17,2017-10-18,225.0,HMCOURTS-SERVICE.G,08459400111,225.0,GBP,1.0
2017-10-26,2017-10-27,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2017-02-10,2017-04-10,34.88,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,34.88,GBP,1.0
2017-04-10,2017-05-10,235.08,TOOLSTATION LTD,NEW SOUTHGATE,235.08,GBP,1.0
2017-04-10,2017-05-10,195.0,LB BARNET PCN ATP,LONDON,195.0,GBP,1.0
2017-05-10,2017-06-10,143.3,WWW.JAYDEELIVING.CO.UK,INTERNET,143.3,GBP,1.0
2017-05-10,2017-06-10,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2017-10-10,2017-11-10,50.76,SELCO TRADING CTR,NEW SOUTHGATE,50.76,GBP,1.0
2017-10-10,2017-11-10,130.27,SELCO TRADING CTR,NEW SOUTHGATE,130.27,GBP,1.0
2017-11-10,2017-12-10,40.44,SELCO TRADING CTR,NEW SOUTHGATE,40.44,GBP,1.0
2017-10-16,2017-10-17,64.6,AMAZON.CO.UK,AMAZON.CO.UK,64.6,GBP,1.0
2017-10-19,2017-10-20,65.0,LB BARNET PCN WEB,LONDON,65.0,GBP,1.0
2017-10-18,2017-10-20,16.01,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,16.01,GBP,1.0
2017-10-20,2017-10-23,1.0,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,1.0,GBP,1.0
2017-10-10,2017-11-10,82.25,POST OFFICE COUNTER,LONDON,82.25,GBP,1.0
2017-10-10,2017-11-10,115.93,WWW.ARGOS.CO.UK,INTERNET,115.93,GBP,1.0
2017-10-10,2017-11-10,115.93,ARGOS DIRECT,HOME SHOPPING,115.93,GBP,1.0
2017-10-10,2017-11-10,-115.93,WWW.ARGOS.CO.UK,INTERNET,-115.93,GBP,1.0
2017-11-10,2017-12-10,242.88,REEDS RAINS LTD,01257 236700,242.88,GBP,1.0
2017-10-16,2017-10-17,112.22,ARGOS RETAIL GROUP,INTERNET,112.22,GBP,1.0
2017-10-18,2017-10-19,51.0,ROBIN NEWS,LONDON  N12,51.0,GBP,1.0
2017-10-23,2017-10-24,27.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,27.99,GBP,1.0
2017-10-23,2017-10-25,21.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,21.99,GBP,1.0
2017-10-24,2017-10-25,14.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,14.99,GBP,1.0
2017-10-24,2017-10-25,44.99,PAYPAL  EASYBUYEBAY,35314369001,44.99,GBP,1.0
2017-10-24,2017-10-25,161.99,AMAZON UK MARKETPLACE,800-279-6620,161.99,GBP,1.0
2017-10-24,2017-10-25,139.99,AMAZON UK MARKETPLACE,800-279-6620,139.99,GBP,1.0
2017-10-23,2017-10-25,39.32,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,39.32,GBP,1.0
2017-10-25,2017-10-26,59.98,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,59.98,GBP,1.0
2017-10-25,2017-10-26,309.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,309.99,GBP,1.0
2017-10-24,2017-10-26,27.98,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,27.98,GBP,1.0
2017-10-24,2017-10-26,34.67,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,34.67,GBP,1.0
2017-10-24,2017-10-26,-8.99,ARGOS RETAIL GROUP,INTERNET,-8.99,GBP,1.0
2017-10-25,2017-10-26,169.99,WWW.ARGOS.CO.UK,INTERNET,169.99,GBP,1.0
2017-06-10,2017-09-10,12.99,AMAZON UK MARKETPLACE,800-279-6620,12.99,GBP,1.0
2017-12-10,2017-10-13,36.84,AMAZON UK MARKETPLACE,800-279-6620,36.84,GBP,1.0
2017-10-20,2017-10-23,4.05,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,4.05,GBP,1.0
2017-10-21,2017-10-23,21.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,21.99,GBP,1.0
2017-10-21,2017-10-23,5.99,AMAZON.CO.UK,AMAZON.CO.UK,5.99,GBP,1.0
2017-10-22,2017-10-23,32.98,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,32.98,GBP,1.0
2017-10-22,2017-10-24,6.38,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,6.38,GBP,1.0
2017-10-23,2017-10-24,12.98,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,12.98,GBP,1.0
2017-10-24,2017-10-25,5.89,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,5.89,GBP,1.0
2017-10-25,2017-10-27,17.55,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,17.55,GBP,1.0
2017-04-10,2017-05-10,204.72,WWW.EUREKADIRECT.CO.UK,INTERNET,204.72,GBP,1.0
2017-06-10,2017-09-10,136.41,SAINSBURYS TO YOU 0444,ENFIELD,136.41,GBP,1.0
2017-10-10,2017-11-10,155.37,SAINSBURYS TO YOU 0444,ENFIELD,155.37,GBP,1.0
2017-10-13,2017-10-16,155.65,SAINSBURYS TO YOU 0444,ENFIELD,155.65,GBP,1.0
2017-10-16,2017-10-17,67.45,SAINSBURYS TO YOU 0444,ENFIELD,67.45,GBP,1.0
2017-10-16,2017-10-17,67.96,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,67.96,GBP,1.0
2017-10-19,2017-10-20,8.42,ASDA SUPERSTORE,S'GATE CIRCUS,8.42,GBP,1.0
2017-10-20,2017-10-23,140.57,SAINSBURYS TO YOU 0444,ENFIELD,140.57,GBP,1.0
2017-10-24,2017-10-25,219.4,SAINSBURYS TO YOU 0444,ENFIELD,219.4,GBP,1.0
2017-10-27,2017-10-30,20.0,SAINSBURYS,LONDON,20.0,GBP,1.0
2017-10-27,2017-10-30,165.99,SAINSBURYS TO YOU 0444,ENFIELD,165.99,GBP,1.0
2017-01-11,2017-02-11,168.65,SAINSBURYS TO YOU 0444,ENFIELD,168.65,GBP,1.0
2017-03-10,2017-04-10,5.99,AMAZON UK MARKETPLACE,800-279-6620,5.99,GBP,1.0
2017-03-10,2017-04-10,43.46,AMAZON UK MARKETPLACE,800-279-6620,43.46,GBP,1.0
2017-03-10,2017-04-10,119.0,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,119.0,GBP,1.0
2017-04-10,2017-04-10,8.62,AMAZON UK MARKETPLACE,800-279-6620,8.62,GBP,1.0
2017-04-10,2017-05-10,2.99,AMAZON UK MARKETPLACE,800-279-6620,2.99,GBP,1.0
2017-06-10,2017-09-10,19.95,AMAZON UK MARKETPLACE,800-279-6620,19.95,GBP,1.0
2017-06-10,2017-09-10,32.97,AMAZON UK MARKETPLACE,800-279-6620,32.97,GBP,1.0
2017-06-10,2017-09-10,16.1,AMAZON UK MARKETPLACE,800-279-6620,16.1,GBP,1.0
2017-10-22,2017-10-24,13.95,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,13.95,GBP,1.0
2017-02-11,2017-03-11,7.99,AMAZON UK PRIME AMZN.C,AMZN.CO.UK/PM,7.99,GBP,1.0
2017-10-13,2017-10-16,39.0,DVSA,0300 123 9000,39.0,GBP,1.0
2017-01-11,2017-02-11,13.0,DVSA,0300 123 9000,13.0,GBP,1.0
2017-12-10,2017-10-13,6.0,POUNDLAND LTD 1181,EDGWARE,6.0,GBP,1.0
2017-10-30,2017-10-31,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2017-09-10,2017-10-10,1168.8,WWW.TEACHERBOARDS.CO.U,SKIPTON,1168.8,GBP,1.0
2017-03-10,2017-04-10,350.4,HEALTHCARE CONFERENCES,CHERTSEY,350.4,GBP,1.0
2017-04-10,2017-05-10,17.0,CREATESEND/COM,SYDNEY,17.0,GBP,1.0
2017-12-10,2017-10-13,199.0,WWW.WELLWORKING LTD,INTERNET,199.0,GBP,1.0
2017-11-10,2017-10-13,168.98,PREMIER INN,BOURNEMOUTH,168.98,GBP,1.0
2017-11-10,2017-10-13,168.98,PREMIER INN,BOURNEMOUTH,168.98,GBP,1.0
2017-10-16,2017-10-17,106.8,CMPCARESHOP,448455194734,106.8,GBP,1.0
2017-10-19,2017-10-20,22.1,TSGN,STEVENAGE,22.1,GBP,1.0
2017-10-20,2017-10-23,240.0,EB  ENHANCED HEALTH IN,801-413-7200,240.0,GBP,1.0
2017-10-23,2017-10-25,15.48,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,15.48,GBP,1.0
2017-10-26,2017-10-27,13.08,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,13.08,GBP,1.0
2017-10-25,2017-10-27,24.13,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,24.13,GBP,1.0
2017-10-26,2017-10-30,15.08,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,15.08,GBP,1.0
2017-10-30,2017-10-31,19.93,HOME BARGAINS,STEVENAGE,19.93,GBP,1.0
2017-10-30,2017-10-31,8.92,ALDI 40 776        S,STEVENAGE,8.92,GBP,1.0
2017-10-30,2017-01-11,26.49,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,26.49,GBP,1.0
2017-10-31,2017-01-11,7.45,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,7.45,GBP,1.0
2017-10-31,2017-01-11,4.25,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,4.25,GBP,1.0
2017-10-31,2017-01-11,26.24,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,26.24,GBP,1.0
2017-10-30,2017-01-11,9.95,B AND M,STEVENAGE,9.95,GBP,1.0
2017-01-11,2017-02-11,5.0,CREATESEND/COM,SYDNEY,5.0,GBP,1.0
2017-06-10,2017-09-10,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2017-09-10,2017-10-10,11.0,BARTLETTS KEY SERVICES,LONDON,11.0,GBP,1.0
2017-09-10,2017-10-10,1.98,MIDDLESEX UNIVERSITY H,HENDON,1.98,GBP,1.0
2017-10-10,2017-12-10,10.98,FAIR PRICE FOODS,LONDON,10.98,GBP,1.0
2017-11-10,2017-12-10,26.2,GOOD FOR YOU,LONDON NW4 2D,26.2,GBP,1.0
2017-11-10,2017-12-10,1.7,TESCO STORE 2655,HENDON,1.7,GBP,1.0
2017-12-10,2017-10-13,0.8,TESCO STORE 2131,BRENT CROSS,0.8,GBP,1.0
2017-10-16,2017-10-17,93.87,BARTLETTS KEY SERVICES,LONDON,93.87,GBP,1.0
2017-10-18,2017-10-19,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-10-18,2017-10-19,6.99,BARTLETTS KEY SERVICES,LONDON,6.99,GBP,1.0
2017-10-21,2017-10-23,46.93,FAIR PRICE FOODS,LONDON,46.93,GBP,1.0
2017-10-20,2017-10-24,65.64,BARTLETTS KEY SERVICES,LONDON,65.64,GBP,1.0
2017-10-25,2017-10-26,15.8,BARTLETTS KEY SERVICES,LONDON,15.8,GBP,1.0
2017-05-10,2017-06-10,70.0,SPORTSDIRECT 163,08443325163,70.0,GBP,1.0
2017-05-10,2017-06-10,9.5,TESCO STORES 2296,COLNEY HATCH,9.5,GBP,1.0
2017-08-10,2017-09-10,10.55,"BOOTS,0798",BARNET,10.55,GBP,1.0
2017-08-10,2017-09-10,5.99,NEW LOOK,BARNET,5.99,GBP,1.0
2017-08-10,2017-09-10,123.95,897,897,123.95,GBP,1.0
2017-10-31,2017-01-11,12.49,"BOOTS,0798",BARNET,12.49,GBP,1.0
2017-09-10,2017-10-10,85.24,TESCO STORES 6440,LONDON EN8,85.24,GBP,1.0
2017-10-13,2017-10-16,15.44,TESCO STORE 2296,COLNEY HATCH,15.44,GBP,1.0
2017-10-13,2017-10-16,42.96,FINCHLEY EXPRESS,02084420205,42.96,GBP,1.0
2017-10-16,2017-10-17,117.74,TESCO STORES 6440,LONDON EN8,117.74,GBP,1.0
2017-10-23,2017-10-24,27.75,TESCO STORE 2296,COLNEY HATCH,27.75,GBP,1.0
2017-10-27,2017-10-30,15.9,TESCO STORE 2296,COLNEY HATCH,15.9,GBP,1.0
2017-10-27,2017-10-30,64.27,WWW.NISBETS.COM,0845 1110281,64.27,GBP,1.0
2017-10-30,2017-10-31,112.52,TESCO STORES 6440,LONDON EN8,112.52,GBP,1.0
2017-02-11,2017-03-11,27.3,TESCO STORE 2296,COLNEY HATCH,27.3,GBP,1.0
2017-04-10,2017-05-10,381.0,HMCOURTS-SERVICE.G,0845940111,381.0,GBP,1.0
2017-01-11,2017-02-11,4983.0,HMCOURTS-SERVICE.G,08459400111,4983.0,GBP,1.0
2017-11-10,2017-12-10,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-10-18,2017-10-19,146.98,BARTLETTS KEY SERVICES,LONDON,146.98,GBP,1.0
2017-10-19,2017-10-20,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-10-25,2017-10-26,40.0,OYSTER AUTOTOPUP,0343 2221234,40.0,GBP,1.0
2017-10-27,2017-10-30,61.35,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,61.35,GBP,1.0
2017-04-10,2017-05-10,7.0,TESCO DELIVERY SAVER2,01707298000,7.0,GBP,1.0
2017-10-10,2017-11-10,3.23,MIDDLESEX UNIVERSITY H,HENDON,3.23,GBP,1.0
2017-10-14,2017-10-16,4.78,MCDONALDS,LONDON  SW1A,4.78,GBP,1.0
2017-10-15,2017-10-16,6.09,STARBUCKS,LONDON,6.09,GBP,1.0
2017-10-15,2017-10-16,6.43,WESTMINSTER ABBEY-CAT,LONDON SW1P,6.43,GBP,1.0
2017-10-16,2017-10-17,5.65,WAITROSE 670,MILL HILL,5.65,GBP,1.0
2017-10-18,2017-10-19,31.5,BLAKES DRY CLEANER LTD,LONDON N12,31.5,GBP,1.0
2017-10-24,2017-10-25,4.15,DELI AT NUMBER 4,LONDON,4.15,GBP,1.0
2017-10-27,2017-10-30,1.4,DELI AT NUMBER 4,LONDON,1.4,GBP,1.0
2017-10-31,2017-01-11,6.86,BROTHER & SONS LIMITED,LONDON,6.86,GBP,1.0
2017-10-31,2017-01-11,73.85,HALFORDS 0744,FRIERN BARNET,73.85,GBP,1.0
2017-03-10,2017-04-10,300.0,WWW.LOCAL.GOV.UK,INTERNET,300.0,GBP,1.0
2017-04-10,2017-05-10,126.0,BEAUFORT PARK,MACCLESFIELD,126.0,GBP,1.0
2017-06-10,2017-09-10,59.9,AMAZON EU,AMAZON.CO.UK,59.9,GBP,1.0
2017-10-17,2017-10-18,24.99,AMAZON UK MARKETPLACE,800-279-6620,24.99,GBP,1.0
2017-10-25,2017-10-27,55.89,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,55.89,GBP,1.0
2017-10-17,2017-10-18,78.12,TESCO STORE 2122,BRENT PARK,78.12,GBP,1.0
2017-10-18,2017-10-19,64.68,JOHN PURCELL PAPER,LONDON,64.68,GBP,1.0
2017-10-24,2017-10-25,138.92,TESCO STORE 2122,BRENT PARK,138.92,GBP,1.0
2017-10-24,2017-10-25,3.0,L B BARNET PARKING,LONDON,3.0,GBP,1.0
2017-10-25,2017-10-26,-3.51,TESCO STORE 2122,BRENT PARK,-3.51,GBP,1.0
2017-10-31,2017-01-11,54.97,TESCO STORE 2122,BRENT PARK,54.97,GBP,1.0
2017-03-10,2017-04-10,22.44,ROBIN NEWS,LONDON  N12,22.44,GBP,1.0
2017-10-10,2017-11-10,27.2,ROBIN NEWS,LONDON  N12,27.2,GBP,1.0
2017-10-10,2017-11-10,148.53,ARGOS LTD,NORTH FINCHLE,148.53,GBP,1.0
2017-12-10,2017-10-13,300.0,JOHN LEWIS,STRATFORD,300.0,GBP,1.0
2017-10-13,2017-10-16,6.45,POSTOFFICE SELFSERVICE,LONDON,6.45,GBP,1.0
2017-10-18,2017-10-19,75.5,HM PASSPORT OFFICE,LIVERPOOL,75.5,GBP,1.0
2017-10-25,2017-10-26,55.0,PP EPENNY,LONDON,55.0,GBP,1.0
2017-10-26,2017-10-27,50.2,ROBIN NEWS,LONDON  N12,50.2,GBP,1.0
2017-10-31,2017-01-11,24.48,ASDA SUPERSTORE,S'GATE CIRCUS,24.48,GBP,1.0
2017-10-25,2017-10-27,246.0,HIREITAILL.COM LTD,CHESHAM,246.0,GBP,1.0
2017-02-10,2017-04-10,147.0,TVLICENSING.CO.UK,3007906071,147.0,GBP,1.0
2017-10-26,2017-10-27,90.3,TESCO STORES 6440,LONDON EN8,90.3,GBP,1.0
2017-10-26,2017-10-27,-0.4,TESCO STORE 3539,WALTHAM CROSS,-0.4,GBP,1.0
2017-10-28,2017-10-30,40.0,OYSTER BUS AUTOTOP,0343 2221234,40.0,GBP,1.0
2017-10-30,2017-10-31,34.28,WAITROSE 215,FINCHLEY,34.28,GBP,1.0
2017-09-10,2017-12-10,11.0,L B CAMDEN INT,LONDON,11.0,GBP,1.0
2017-09-10,2017-12-10,11.0,L B CAMDEN INT,LONDON,11.0,GBP,1.0
2017-03-10,2017-04-10,34.99,ROBERT DYAS HOLDNG LTD,01372361444,34.99,GBP,1.0
2017-04-10,2017-05-10,81.5,BARNET LOCK CENTRE LTD,BARNET,81.5,GBP,1.0
2017-04-10,2017-05-10,53.5,BARNET LOCK CENTRE LTD,BARNET,53.5,GBP,1.0
2017-06-10,2017-09-10,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-10-20,2017-10-23,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2017-10-25,2017-10-26,8.7,WAITROSE 191,BARNET,8.7,GBP,1.0
2017-10-27,2017-10-30,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-07-10,2017-09-10,1.9,SAINSBURYS SACAT 4572,COLINDALE,1.9,GBP,1.0
2017-10-28,2017-10-30,20.0,LUL TICKET MACHINE,EDGEWARE,20.0,GBP,1.0
2017-01-11,2017-02-11,6.79,CO-OP GROUP FOOD,104201,6.79,GBP,1.0
2017-12-10,2017-10-13,300.0,JOHN LEWIS,STRATFORD,300.0,GBP,1.0
2017-10-16,2017-10-17,250.0,CRAZY DISCOUNTS,LONDON  N12,250.0,GBP,1.0
2017-10-16,2017-10-17,21.6,ROBIN NEWS,LONDON  N12,21.6,GBP,1.0
2017-10-16,2017-10-17,35.0,BRITISH HEART,FINCHLEY,35.0,GBP,1.0
2017-10-16,2017-10-17,219.99,ARGOS LTD,NORTH FINCHLE,219.99,GBP,1.0
2017-10-16,2017-10-17,5.99,ARGOS LTD,NORTH FINCHLE,5.99,GBP,1.0
2017-03-10,2017-04-10,44.43,WWW.ARGOS.CO.UK,INTERNET,44.43,GBP,1.0
2017-05-10,2017-06-10,65.79,TRAINLINE,LONDON,65.79,GBP,1.0
2017-12-10,2017-10-13,45.96,ARGOS RETAIL GROUP,INTERNET,45.96,GBP,1.0
2017-10-25,2017-10-26,318.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,318.99,GBP,1.0
2017-10-31,2017-01-11,158.19,SQ  COMPARE THE MAN AN,LONDON,158.19,GBP,1.0
